stock_locate,tracking_number,timestamp,order_reference_number,buy_sell_indicator,shares,price
8401,0,0 days 04:03:31.054364988,134512,1,400,202900
676,0,0 days 04:03:31.055927912,203421,-1,300,479000
676,0,0 days 04:03:31.056221488,203425,-1,100,479200
676,0,0 days 04:03:31.056592866,203429,-1,300,479000
122,0,0 days 04:03:31.057184050,203433,1,1500,44100
676,0,0 days 04:03:31.057515454,203437,-1,100,479100
676,0,0 days 04:03:31.058811065,203441,-1,300,478900
676,0,0 days 04:03:31.060255883,203445,-1,200,479000
2254,0,0 days 04:03:31.061936770,203449,-1,1000,307600
2254,0,0 days 04:03:31.062032320,203453,-1,500,307700
2254,0,0 days 04:03:31.062817156,203457,-1,500,307500
2254,0,0 days 04:03:31.063110596,203461,-1,500,307600
2254,0,0 days 04:03:31.065713154,203465,-1,700,307500
1103,0,0 days 04:03:31.071212115,203469,1,200,349500
1103,0,0 days 04:03:31.074542002,203473,1,100,349600
992,0,0 days 04:03:31.076628908,203477,-1,300,381600
992,0,0 days 04:03:31.076668188,203481,-1,400,381600
1103,0,0 days 04:03:31.080069872,203485,1,500,349500
6728,0,0 days 04:03:31.085033050,193907,1,200,531000
738,0,0 days 04:03:31.085128902,203489,1,200,428700
6728,0,0 days 04:03:31.085198307,193911,-1,100,532100
738,0,0 days 04:03:31.085250787,203493,-1,100,429600
738,0,0 days 04:03:31.085387923,203497,1,200,428500
6728,0,0 days 04:03:31.085771874,193915,1,200,530900
6728,0,0 days 04:03:31.085885052,193919,-1,100,532100
6728,0,0 days 04:03:31.085950795,193923,-1,100,532100
6728,0,0 days 04:03:31.086076127,193927,-1,100,532100
6728,0,0 days 04:03:31.086270097,193931,1,100,531100
6728,0,0 days 04:03:31.086636825,193935,-1,100,532300
6728,0,0 days 04:03:31.087225558,193939,-1,400,532000
6728,0,0 days 04:03:31.088117747,193943,1,200,530800
6728,0,0 days 04:03:31.088141887,193947,1,200,530700
6728,0,0 days 04:03:31.090349671,193951,1,200,530900
7316,0,0 days 04:03:31.090358442,134516,-1,700,468500
6728,0,0 days 04:03:31.090526538,193955,-1,1500,532600
6728,0,0 days 04:03:31.091716426,193959,-1,300,531900
6728,0,0 days 04:03:31.091948717,193963,1,484,530800
7316,0,0 days 04:03:31.092277914,134520,-1,300,468800
6728,0,0 days 04:03:31.093497778,193967,1,100,530700
6728,0,0 days 04:03:31.093498712,193971,-1,100,532000
6728,0,0 days 04:03:31.094118696,193975,-1,200,531800
751,0,0 days 04:03:31.094178690,203509,-1,10600,53900
751,0,0 days 04:03:31.094384298,203513,-1,900,53900
6728,0,0 days 04:03:31.095230358,193979,1,100,530600
751,0,0 days 04:03:31.104463881,203517,1,3900,53700
751,0,0 days 04:03:31.104515158,203521,1,8000,53600
738,0,0 days 04:03:31.115850884,203525,1,200,428500
738,0,0 days 04:03:31.115889101,203529,1,1500,428000
738,0,0 days 04:03:31.116107132,203533,1,100,428400
4963,0,0 days 04:03:31.117296061,193983,-1,551,89800
738,0,0 days 04:03:31.117464268,203537,1,200,428400
992,0,0 days 04:03:31.136016037,203545,1,100,381200
8386,0,0 days 04:03:31.144829040,134524,1,200,173000
8386,0,0 days 04:03:31.145086967,134528,1,200,173000
8386,0,0 days 04:03:31.146492886,134532,1,100,171500
8386,0,0 days 04:03:31.146810300,134536,1,100,173200
6728,0,0 days 04:03:31.147257752,193987,1,132,530600
8386,0,0 days 04:03:31.149032104,134540,1,200,173300
8386,0,0 days 04:03:31.149057485,134544,1,200,173300
6728,0,0 days 04:03:31.154277699,193991,1,100,530700
6728,0,0 days 04:03:31.154588261,193995,1,100,530900
7316,0,0 days 04:03:31.156261959,134548,-1,100,468600
3758,0,0 days 04:03:31.161973191,132982,-1,1300,33000
751,0,0 days 04:03:31.165502581,203549,-1,2100,53800
751,0,0 days 04:03:31.165571110,203553,-1,8000,53900
8386,0,0 days 04:03:31.165957400,134552,1,200,173200
8386,0,0 days 04:03:31.166067721,134556,1,200,173200
8386,0,0 days 04:03:31.166241796,134560,-1,200,174100
8386,0,0 days 04:03:31.166863380,134564,1,200,173000
8386,0,0 days 04:03:31.167376466,134568,1,200,172900
2254,0,0 days 04:03:31.179701296,203557,-1,1500,307700
8386,0,0 days 04:03:31.186283776,134572,-1,200,174200
8386,0,0 days 04:03:31.187618042,134580,1,200,173000
8386,0,0 days 04:03:31.188072896,134584,1,200,173300
8386,0,0 days 04:03:31.188285646,134588,1,200,173300
8386,0,0 days 04:03:31.188635730,134592,1,200,173000
8386,0,0 days 04:03:31.189008833,134596,1,200,173000
5280,0,0 days 04:03:31.210705474,193999,-1,2200,157500
5280,0,0 days 04:03:31.211397831,194003,-1,100,157500
5280,0,0 days 04:03:31.211436441,194007,-1,400,157400
5280,0,0 days 04:03:31.211893416,194011,-1,200,157400
5280,0,0 days 04:03:31.212173540,194015,-1,100,157400
5280,0,0 days 04:03:31.212660727,194019,-1,800,157700
5280,0,0 days 04:03:31.212907538,194023,-1,200,157400
5280,0,0 days 04:03:31.212922152,194027,-1,800,157600
5280,0,0 days 04:03:31.212978878,194031,-1,3400,157400
5280,0,0 days 04:03:31.213180363,194035,-1,400,157400
5280,0,0 days 04:03:31.213350492,194039,1,500,156800
5280,0,0 days 04:03:31.213424446,194043,1,3000,156400
5280,0,0 days 04:03:31.213455658,194047,-1,100,157300
5280,0,0 days 04:03:31.213631030,194051,-1,200,157300
5280,0,0 days 04:03:31.213690128,194055,-1,200,157300
5280,0,0 days 04:03:31.213937106,194059,-1,200,157300
5280,0,0 days 04:03:31.213956498,194063,-1,200,157400
5280,0,0 days 04:03:31.214587145,194067,1,300,156800
5280,0,0 days 04:03:31.214663391,194071,-1,200,157400
5280,0,0 days 04:03:31.215346183,194075,-1,100,157200
1573,0,0 days 04:03:31.221176862,203565,1,100,110400
5280,0,0 days 04:03:31.221596602,194079,-1,500,157500
751,0,0 days 04:03:31.222536249,203569,-1,5000,53800
542,0,0 days 04:03:31.231426183,203573,1,500,2648800
8122,0,0 days 04:03:31.241269799,134600,1,100,592300
8122,0,0 days 04:03:31.241280083,134604,-1,100,594300
6728,0,0 days 04:03:31.254646071,194083,-1,100,531900
5280,0,0 days 04:03:31.254660715,194087,1,1100,156700
5280,0,0 days 04:03:31.255672664,194091,1,400,156800
5280,0,0 days 04:03:31.255729231,194095,-1,100,157400
5280,0,0 days 04:03:31.255892168,194099,1,500,156900
5280,0,0 days 04:03:31.255893140,194103,-1,500,157400
5280,0,0 days 04:03:31.260965209,194107,1,600,156800
5280,0,0 days 04:03:31.269440778,194111,-1,700,157600
3451,0,0 days 04:03:31.272665864,132986,1,100,12574400
5280,0,0 days 04:03:31.278008257,194115,-1,200,157300
5280,0,0 days 04:03:31.278021523,194119,-1,300,157500
4300,0,0 days 04:03:31.279923638,132990,-1,500,3049700
7483,0,0 days 04:03:31.279930996,134608,-1,600,1336000
8407,0,0 days 04:03:31.279946254,134612,-1,600,2785300
122,0,0 days 04:03:31.285420348,203577,1,2400,44100
5280,0,0 days 04:03:31.289702494,194123,-1,500,157400
5280,0,0 days 04:03:31.289766061,194127,-1,200,157500
7316,0,0 days 04:03:31.301361769,134616,1,600,467900
7316,0,0 days 04:03:31.302028624,134620,1,500,467800
7316,0,0 days 04:03:31.302269038,134624,-1,500,468700
7316,0,0 days 04:03:31.302822457,134628,-1,300,468600
7316,0,0 days 04:03:31.302838606,134632,1,400,467900
7316,0,0 days 04:03:31.303034895,134636,1,100,467900
7316,0,0 days 04:03:31.303363812,134640,1,200,467800
7316,0,0 days 04:03:31.303728426,134644,-1,500,468800
7316,0,0 days 04:03:31.304239566,134648,-1,300,468700
7316,0,0 days 04:03:31.304473466,134652,-1,500,468700
7316,0,0 days 04:03:31.306495391,134656,-1,500,468700
7316,0,0 days 04:03:31.307216925,134660,-1,500,468600
7316,0,0 days 04:03:31.309464770,134664,-1,500,468500
542,0,0 days 04:03:31.315827987,203581,1,500,2648800
542,0,0 days 04:03:31.317252230,203585,-1,100,2653500
7316,0,0 days 04:03:31.319989236,134668,-1,100,468700
6942,0,0 days 04:03:31.326946692,194135,1,503,1309400
5280,0,0 days 04:03:31.326964702,194139,1,200,156600
7731,0,0 days 04:03:31.327260899,134672,1,900,76700
751,0,0 days 04:03:31.334848056,203589,-1,1900,53800
751,0,0 days 04:03:31.334911239,203593,-1,8000,53900
7067,0,0 days 04:03:31.340250072,194143,-1,1400,1054700
7067,0,0 days 04:03:31.383296877,194147,1,1400,1044000
7316,0,0 days 04:03:31.386498346,134676,-1,200,468600
7316,0,0 days 04:03:31.386805082,134680,-1,300,468800
992,0,0 days 04:03:31.391027445,203597,-1,400,381600
992,0,0 days 04:03:31.391609318,203601,-1,200,381500
6942,0,0 days 04:03:31.394825221,194151,-1,100,1311900
7428,0,0 days 04:03:31.397244915,134684,-1,500,3032400
8159,0,0 days 04:03:31.397381352,134692,-1,900,584000
542,0,0 days 04:03:31.408112068,203605,-1,500,2657600
6942,0,0 days 04:03:31.410561827,194155,-1,300,1312100
780,0,0 days 04:03:31.412480696,203609,-1,1000,88200
780,0,0 days 04:03:31.412671647,203613,1,3000,87800
7439,0,0 days 04:03:31.413239299,134700,1,1900,287800
780,0,0 days 04:03:31.414716524,203617,-1,1200,88200
7067,0,0 days 04:03:31.415786724,194159,-1,1400,1054600
6942,0,0 days 04:03:31.419278901,194163,1,294,1309300
6537,0,0 days 04:03:31.423362162,194167,-1,800,1961400
7316,0,0 days 04:03:31.432876477,134704,-1,500,468700
992,0,0 days 04:03:31.434102557,203621,1,200,381200
7067,0,0 days 04:03:31.434212853,194171,1,1400,1043900
7316,0,0 days 04:03:31.434474815,134708,-1,300,468600
8140,0,0 days 04:03:31.435055648,134712,-1,200,585000
7316,0,0 days 04:03:31.435933291,134716,-1,500,468900
6537,0,0 days 04:03:31.443764644,194175,1,800,1961000
7316,0,0 days 04:03:31.450812227,134720,-1,200,468900
7316,0,0 days 04:03:31.451157214,134724,1,200,467800
7316,0,0 days 04:03:31.451281459,134728,-1,400,468900
7316,0,0 days 04:03:31.452860863,134732,-1,100,468900
751,0,0 days 04:03:31.455123134,203625,-1,11900,53800
5280,0,0 days 04:03:31.455998078,194179,1,900,156600
7316,0,0 days 04:03:31.457931265,134736,-1,100,468900
7876,0,0 days 04:03:31.459344856,134740,1,100,535200
8070,0,0 days 04:03:31.460973144,134744,1,700,120400
4838,0,0 days 04:03:31.464676168,194183,-1,500,409300
5485,0,0 days 04:03:31.474841324,194187,-1,100,576900
5485,0,0 days 04:03:31.476751562,194195,-1,100,577000
8407,0,0 days 04:03:31.480860538,134748,-1,600,2785200
4300,0,0 days 04:03:31.480861486,133002,-1,500,3049600
7483,0,0 days 04:03:31.481560207,134756,-1,600,1335900
4963,0,0 days 04:03:31.490819758,194199,1,197,88900
599,0,0 days 04:03:31.520284826,203633,-1,300,199900
599,0,0 days 04:03:31.520931691,203637,-1,200,199800
599,0,0 days 04:03:31.521049860,203641,-1,300,199800
6537,0,0 days 04:03:31.522090597,194203,1,800,1961100
1868,0,0 days 04:03:31.524315093,203645,-1,10,699000
274,0,0 days 04:03:31.529866316,203649,-1,100,584300
5699,0,0 days 04:03:31.529895341,194207,-1,100,877500
5699,0,0 days 04:03:31.532476116,194211,-1,2669,877400
5699,0,0 days 04:03:31.534598164,194215,-1,463,877500
8140,0,0 days 04:03:31.547884806,134768,-1,400,585000
8140,0,0 days 04:03:31.548442466,134776,-1,200,584900
8140,0,0 days 04:03:31.548780328,134784,-1,700,584700
8140,0,0 days 04:03:31.549306624,134788,-1,100,584800
8140,0,0 days 04:03:31.549538302,134792,-1,200,584800
8140,0,0 days 04:03:31.549568564,134796,-1,400,584800
751,0,0 days 04:03:31.555881674,203657,-1,11900,53800
5485,0,0 days 04:03:31.557515727,194219,-1,100,576900
5047,0,0 days 04:03:31.557528622,194223,1,500,136800
5047,0,0 days 04:03:31.557566844,194227,-1,200,138100
676,0,0 days 04:03:31.557576345,203661,-1,200,478900
1103,0,0 days 04:03:31.557612678,203665,-1,100,350400
5047,0,0 days 04:03:31.559673070,194231,1,500,136500
8725,0,0 days 04:03:31.566712446,134800,-1,1800,835000
2513,0,0 days 04:03:31.573965929,133006,-1,400,188700
2513,0,0 days 04:03:31.575473912,133010,-1,800,188800
6728,0,0 days 04:03:31.581083534,194235,-1,100,531900
676,0,0 days 04:03:31.581379342,203669,-1,100,479000
7906,0,0 days 04:03:31.586634312,134804,1,800,683200
6525,0,0 days 04:03:31.586642411,194239,1,400,1039100
738,0,0 days 04:03:31.586778755,203673,-1,100,429600
8725,0,0 days 04:03:31.589736452,134808,-1,1800,835100
8122,0,0 days 04:03:31.607634842,134812,-1,100,601200
8140,0,0 days 04:03:31.614355897,134816,1,100,583000
8140,0,0 days 04:03:31.614361107,134820,-1,100,584600
7316,0,0 days 04:03:31.625887417,134824,1,700,467700
7876,0,0 days 04:03:31.632345215,134828,-1,123,536300
7316,0,0 days 04:03:31.632368612,134832,-1,800,468600
122,0,0 days 04:03:31.633509827,203677,1,1200,44100
992,0,0 days 04:03:31.633523992,203681,1,200,381100
751,0,0 days 04:03:31.655299868,203685,-1,11900,53800
4151,0,0 days 04:03:31.662224432,133014,1,700,115200
4151,0,0 days 04:03:31.662342652,133018,1,700,115200
4151,0,0 days 04:03:31.662946588,133022,1,100,115200
3809,0,0 days 04:03:31.671193254,133026,1,700,378300
1730,0,0 days 04:03:31.681750795,203689,-1,4000,127700
1730,0,0 days 04:03:31.682877962,203693,1,300,127100
1730,0,0 days 04:03:31.683045632,203697,-1,1500,127600
1730,0,0 days 04:03:31.683653497,203701,-1,300,127600
8407,0,0 days 04:03:31.688783275,134836,-1,600,2785300
7316,0,0 days 04:03:31.698293841,134840,-1,100,468800
599,0,0 days 04:03:31.702390062,203709,-1,200,199800
599,0,0 days 04:03:31.703480273,203713,-1,500,199700
599,0,0 days 04:03:31.709919742,203717,-1,100,199800
599,0,0 days 04:03:31.710011341,203721,1,400,198700
3809,0,0 days 04:03:31.715339723,133030,-1,200,379200
3809,0,0 days 04:03:31.715656010,133034,-1,300,378900
6728,0,0 days 04:03:31.718522078,194243,-1,100,531900
5047,0,0 days 04:03:31.718768516,194247,-1,200,138100
1103,0,0 days 04:03:31.718819478,203725,-1,100,350400
676,0,0 days 04:03:31.719810129,203729,-1,200,478900
6728,0,0 days 04:03:31.720336511,194251,-1,100,532100
8725,0,0 days 04:03:31.727701494,134844,-1,1800,835000
6728,0,0 days 04:03:31.733747970,194255,1,200,530700
6728,0,0 days 04:03:31.733857488,194259,1,1500,529800
6728,0,0 days 04:03:31.734585037,194263,1,200,530600
6728,0,0 days 04:03:31.735299557,194267,1,100,530600
6728,0,0 days 04:03:31.735304025,194271,-1,100,532000
1103,0,0 days 04:03:31.739352919,203737,1,500,349400
1103,0,0 days 04:03:31.744851092,203741,1,100,349600
274,0,0 days 04:03:31.746414426,203745,1,100,583200
676,0,0 days 04:03:31.747550769,203749,1,300,478000
676,0,0 days 04:03:31.750371824,203753,-1,100,479200
780,0,0 days 04:03:31.750920235,203757,-1,3000,88300
1730,0,0 days 04:03:31.751028677,203761,-1,300,127600
7316,0,0 days 04:03:31.752705952,134848,-1,200,468800
7316,0,0 days 04:03:31.752862457,134852,-1,500,468600
7316,0,0 days 04:03:31.753638349,134856,-1,100,468800
3530,0,0 days 04:03:31.755629670,133038,-1,100,447800
1971,0,0 days 04:03:31.755765667,203765,-1,100,1607200
3120,0,0 days 04:03:31.755773186,133042,1,100,202600
7316,0,0 days 04:03:31.755778650,134860,-1,600,468600
3120,0,0 days 04:03:31.755785735,133046,-1,100,203800
7316,0,0 days 04:03:31.782285636,134864,-1,500,468700
4029,0,0 days 04:03:31.785854306,133050,1,100,1220900
676,0,0 days 04:03:31.785863152,203769,-1,300,478900
676,0,0 days 04:03:31.786034985,203773,-1,200,478900
676,0,0 days 04:03:31.787915531,203777,-1,300,478900
676,0,0 days 04:03:31.789610625,203781,-1,600,478900
4151,0,0 days 04:03:31.796938214,133054,1,700,115100
8401,0,0 days 04:03:31.807120217,134868,-1,700,203500
1730,0,0 days 04:03:31.807452068,203785,1,1300,127200
1730,0,0 days 04:03:31.811097541,203789,1,1300,127300
1730,0,0 days 04:03:31.813031775,203809,-1,600,127600
1730,0,0 days 04:03:31.813130292,203813,1,1500,127300
1730,0,0 days 04:03:31.813554758,203817,1,300,127200
676,0,0 days 04:03:31.833248112,203825,-1,100,479200
2513,0,0 days 04:03:31.846536619,133058,-1,400,188700
2513,0,0 days 04:03:31.847973749,133062,-1,500,188800
751,0,0 days 04:03:31.862321851,203829,1,2300,53600
751,0,0 days 04:03:31.865082840,203833,1,5000,53300
751,0,0 days 04:03:31.865178262,203837,1,3400,53600
751,0,0 days 04:03:31.865221070,203841,1,8000,53500
7316,0,0 days 04:03:31.876265425,134872,-1,500,468700
7316,0,0 days 04:03:31.878662489,134876,-1,400,468900
751,0,0 days 04:03:31.880268338,203845,1,900,53600
751,0,0 days 04:03:31.885430783,203849,1,1300,53500
751,0,0 days 04:03:31.886806507,203853,1,1300,53600
599,0,0 days 04:03:31.888802901,203857,-1,100,199800
599,0,0 days 04:03:31.890021792,203861,-1,100,199800
780,0,0 days 04:03:31.893499819,203865,-1,1000,88200
599,0,0 days 04:03:31.898465609,203869,-1,100,199800
7316,0,0 days 04:03:31.908618031,134880,1,900,467900
7316,0,0 days 04:03:31.910416311,134884,1,500,467600
3381,0,0 days 04:03:31.915949258,133066,-1,100,1774500
1103,0,0 days 04:03:31.934695133,203873,1,100,349600
6728,0,0 days 04:03:31.991824642,194275,1,100,530700
6728,0,0 days 04:03:31.993241158,194279,1,100,530700
6728,0,0 days 04:03:31.995099571,194283,1,388,530500
738,0,0 days 04:03:32.008695458,203877,1,300,428400
6728,0,0 days 04:03:32.011140308,194287,-1,200,531800
6728,0,0 days 04:03:32.011261832,194291,-1,100,531900
738,0,0 days 04:03:32.011848973,203881,1,400,428300
738,0,0 days 04:03:32.012325493,203889,-1,200,429500
6728,0,0 days 04:03:32.013228614,194295,-1,100,532100
738,0,0 days 04:03:32.015179892,203897,1,100,428200
751,0,0 days 04:03:32.028507971,203901,-1,1300,53700
5280,0,0 days 04:03:32.049141101,194299,-1,300,157300
1266,0,0 days 04:03:32.052997028,203909,1,100,439500
7316,0,0 days 04:03:32.064513585,134888,-1,100,468900
7316,0,0 days 04:03:32.066004121,134892,1,500,467800
7316,0,0 days 04:03:32.066055815,134896,-1,200,468800
7316,0,0 days 04:03:32.066881045,134900,-1,500,468800
3530,0,0 days 04:03:32.067043621,133070,-1,100,447800
7316,0,0 days 04:03:32.067111467,134904,1,100,467800
